institution_id,institution_name,ciptitle,grad_cohort,year_postgrad,earnings
1346,ARAPAHOE COMMUNITY COLLEGE,CRIMINAL JUSTICE AND CORRECTIONS,2001,5,44356
1346,ARAPAHOE COMMUNITY COLLEGE,CRIMINAL JUSTICE AND CORRECTIONS,2001,10,52941
1346,ARAPAHOE COMMUNITY COLLEGE,CRIMINAL JUSTICE AND CORRECTIONS,2006,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,CRIMINAL JUSTICE AND CORRECTIONS,2006,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,CRIMINAL JUSTICE AND CORRECTIONS,2011,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,FIRE PROTECTION,2001,1,42533
1346,ARAPAHOE COMMUNITY COLLEGE,FIRE PROTECTION,2001,5,56867
1346,ARAPAHOE COMMUNITY COLLEGE,FIRE PROTECTION,2001,10,62012
1346,ARAPAHOE COMMUNITY COLLEGE,CONSTRUCTION TRADES,2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,CONSTRUCTION TRADES,2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,CONSTRUCTION TRADES,2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,CONSTRUCTION TRADES,2006,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,CONSTRUCTION TRADES,2006,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,CARPENTERS,2006,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,CARPENTERS,2006,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"BUILDING/CONSTRUCTION FINISHING, MANAGEMENT, AND INSPECTION",2006,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"BUILDING/CONSTRUCTION FINISHING, MANAGEMENT, AND INSPECTION",2006,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"BUILDING/CONSTRUCTION FINISHING, MANAGEMENT, AND INSPECTION",2011,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,VEHICLE MAINTENANCE AND REPAIR TECHNOLOGIES,2006,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,VEHICLE MAINTENANCE AND REPAIR TECHNOLOGIES,2006,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,VEHICLE MAINTENANCE AND REPAIR TECHNOLOGIES,2011,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,DESIGN AND APPLIED ARTS,2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,DESIGN AND APPLIED ARTS,2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,DESIGN AND APPLIED ARTS,2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,DESIGN AND APPLIED ARTS,2006,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,DESIGN AND APPLIED ARTS,2006,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,DESIGN AND APPLIED ARTS,2011,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,MUSIC,2011,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,HEALTH AND MEDICAL ADMINISTRATIVE SERVICES,2001,1,26353
1346,ARAPAHOE COMMUNITY COLLEGE,HEALTH AND MEDICAL ADMINISTRATIVE SERVICES,2001,5,27512
1346,ARAPAHOE COMMUNITY COLLEGE,HEALTH AND MEDICAL ADMINISTRATIVE SERVICES,2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,HEALTH AND MEDICAL ADMINISTRATIVE SERVICES,2006,1,24392
1346,ARAPAHOE COMMUNITY COLLEGE,HEALTH AND MEDICAL ADMINISTRATIVE SERVICES,2006,5,26701
1346,ARAPAHOE COMMUNITY COLLEGE,HEALTH AND MEDICAL ADMINISTRATIVE SERVICES,2011,1,24615
1346,ARAPAHOE COMMUNITY COLLEGE,ALLIED HEALTH AND MEDICAL ASSISTING SERVICES,2001,1,25580
1346,ARAPAHOE COMMUNITY COLLEGE,ALLIED HEALTH AND MEDICAL ASSISTING SERVICES,2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,ALLIED HEALTH AND MEDICAL ASSISTING SERVICES,2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,ALLIED HEALTH AND MEDICAL ASSISTING SERVICES,2006,1,24679
1346,ARAPAHOE COMMUNITY COLLEGE,ALLIED HEALTH AND MEDICAL ASSISTING SERVICES,2006,5,25387
1346,ARAPAHOE COMMUNITY COLLEGE,ALLIED HEALTH AND MEDICAL ASSISTING SERVICES,2011,1,18771
1346,ARAPAHOE COMMUNITY COLLEGE,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2001,1,19508
1346,ARAPAHOE COMMUNITY COLLEGE,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2001,5,31640
1346,ARAPAHOE COMMUNITY COLLEGE,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2001,10,39060
1346,ARAPAHOE COMMUNITY COLLEGE,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2006,1,20023
1346,ARAPAHOE COMMUNITY COLLEGE,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2006,5,28368
1346,ARAPAHOE COMMUNITY COLLEGE,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2011,1,19399
1346,ARAPAHOE COMMUNITY COLLEGE,CLINICAL/MEDICAL LABORATORY SCIENCE/RESEARCH AND ALLIED PROFESSIONS,2001,1,20596
1346,ARAPAHOE COMMUNITY COLLEGE,CLINICAL/MEDICAL LABORATORY SCIENCE/RESEARCH AND ALLIED PROFESSIONS,2001,5,24228
1346,ARAPAHOE COMMUNITY COLLEGE,CLINICAL/MEDICAL LABORATORY SCIENCE/RESEARCH AND ALLIED PROFESSIONS,2001,10,29926
1346,ARAPAHOE COMMUNITY COLLEGE,CLINICAL/MEDICAL LABORATORY SCIENCE/RESEARCH AND ALLIED PROFESSIONS,2006,1,18339
1346,ARAPAHOE COMMUNITY COLLEGE,CLINICAL/MEDICAL LABORATORY SCIENCE/RESEARCH AND ALLIED PROFESSIONS,2006,5,22560
1346,ARAPAHOE COMMUNITY COLLEGE,CLINICAL/MEDICAL LABORATORY SCIENCE/RESEARCH AND ALLIED PROFESSIONS,2011,1,16730
1346,ARAPAHOE COMMUNITY COLLEGE,HEALTH AIDES/ATTENDANTS/ORDERLIES,2006,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,HEALTH AIDES/ATTENDANTS/ORDERLIES,2006,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,HEALTH AIDES/ATTENDANTS/ORDERLIES,2011,1,26353
1346,ARAPAHOE COMMUNITY COLLEGE,"PRACTICAL NURSING, VOCATIONAL NURSING AND NURSING ASSISTANTS",2001,1,16122
1346,ARAPAHOE COMMUNITY COLLEGE,"PRACTICAL NURSING, VOCATIONAL NURSING AND NURSING ASSISTANTS",2001,5,25065
1346,ARAPAHOE COMMUNITY COLLEGE,"PRACTICAL NURSING, VOCATIONAL NURSING AND NURSING ASSISTANTS",2001,10,37478
1346,ARAPAHOE COMMUNITY COLLEGE,"PRACTICAL NURSING, VOCATIONAL NURSING AND NURSING ASSISTANTS",2006,1,18277
1346,ARAPAHOE COMMUNITY COLLEGE,"PRACTICAL NURSING, VOCATIONAL NURSING AND NURSING ASSISTANTS",2006,5,25269
1346,ARAPAHOE COMMUNITY COLLEGE,"PRACTICAL NURSING, VOCATIONAL NURSING AND NURSING ASSISTANTS",2011,1,17774
1346,ARAPAHOE COMMUNITY COLLEGE,"HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES, OTHER",2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES, OTHER",2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES, OTHER",2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2001,1,31314
1346,ARAPAHOE COMMUNITY COLLEGE,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2001,5,40295
1346,ARAPAHOE COMMUNITY COLLEGE,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2001,10,39153
1346,ARAPAHOE COMMUNITY COLLEGE,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2006,1,32687
1346,ARAPAHOE COMMUNITY COLLEGE,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2006,5,37883
1346,ARAPAHOE COMMUNITY COLLEGE,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2011,1,27048
1346,ARAPAHOE COMMUNITY COLLEGE,BUSINESS OPERATIONS SUPPORT AND ASSISTANT SERVICES,2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,BUSINESS OPERATIONS SUPPORT AND ASSISTANT SERVICES,2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,BUSINESS OPERATIONS SUPPORT AND ASSISTANT SERVICES,2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,BUSINESS OPERATIONS SUPPORT AND ASSISTANT SERVICES,2006,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,BUSINESS OPERATIONS SUPPORT AND ASSISTANT SERVICES,2006,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,HUMAN RESOURCES MANAGEMENT AND SERVICES,2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,HUMAN RESOURCES MANAGEMENT AND SERVICES,2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,HUMAN RESOURCES MANAGEMENT AND SERVICES,2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,HUMAN RESOURCES MANAGEMENT AND SERVICES,2006,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,HUMAN RESOURCES MANAGEMENT AND SERVICES,2006,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,HUMAN RESOURCES MANAGEMENT AND SERVICES,2011,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,MANAGEMENT INFORMATION SYSTEMS AND SERVICES,2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,MANAGEMENT INFORMATION SYSTEMS AND SERVICES,2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,MANAGEMENT INFORMATION SYSTEMS AND SERVICES,2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,REAL ESTATE,2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,REAL ESTATE,2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,REAL ESTATE,2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,REAL ESTATE,2006,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,REAL ESTATE,2006,5,44914
1346,ARAPAHOE COMMUNITY COLLEGE,REAL ESTATE,2011,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"GENERAL SALES, MERCHANDISING AND RELATED MARKETING OPERATIONS",2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"GENERAL SALES, MERCHANDISING AND RELATED MARKETING OPERATIONS",2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"GENERAL SALES, MERCHANDISING AND RELATED MARKETING OPERATIONS",2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"GENERAL SALES, MERCHANDISING AND RELATED MARKETING OPERATIONS",2006,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"GENERAL SALES, MERCHANDISING AND RELATED MARKETING OPERATIONS",2006,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"GENERAL SALES, MERCHANDISING AND RELATED MARKETING OPERATIONS",2011,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"SPECIALIZED SALES, MERCHANDISING AND  MARKETING OPERATIONS",2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"SPECIALIZED SALES, MERCHANDISING AND  MARKETING OPERATIONS",2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"SPECIALIZED SALES, MERCHANDISING AND  MARKETING OPERATIONS",2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,DATA ENTRY/MICROCOMPUTER APPLICATIONS,2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,DATA ENTRY/MICROCOMPUTER APPLICATIONS,2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,DATA ENTRY/MICROCOMPUTER APPLICATIONS,2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,COMPUTER SOFTWARE AND MEDIA APPLICATIONS,2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,COMPUTER SOFTWARE AND MEDIA APPLICATIONS,2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,COMPUTER SOFTWARE AND MEDIA APPLICATIONS,2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,COMPUTER SOFTWARE AND MEDIA APPLICATIONS,2006,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,COMPUTER SOFTWARE AND MEDIA APPLICATIONS,2006,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS,2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS,2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS,2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS,2011,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,ARCHITECTURAL ENGINEERING TECHNOLOGIES/TECHNICIANS,2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,ARCHITECTURAL ENGINEERING TECHNOLOGIES/TECHNICIANS,2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,ARCHITECTURAL ENGINEERING TECHNOLOGIES/TECHNICIANS,2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,ARCHITECTURAL ENGINEERING TECHNOLOGIES/TECHNICIANS,2006,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,ARCHITECTURAL ENGINEERING TECHNOLOGIES/TECHNICIANS,2006,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,ARCHITECTURAL ENGINEERING TECHNOLOGIES/TECHNICIANS,2011,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,ENVIRONMENTAL CONTROL TECHNOLOGIES/TECHNICIANS,2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,ENVIRONMENTAL CONTROL TECHNOLOGIES/TECHNICIANS,2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,ENVIRONMENTAL CONTROL TECHNOLOGIES/TECHNICIANS,2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,COMPUTER ENGINEERING TECHNOLOGIES/TECHNICIANS,2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,COMPUTER ENGINEERING TECHNOLOGIES/TECHNICIANS,2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,COMPUTER ENGINEERING TECHNOLOGIES/TECHNICIANS,2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2006,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2006,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2011,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,LEGAL SUPPORT SERVICES,2001,1,31495
1346,ARAPAHOE COMMUNITY COLLEGE,LEGAL SUPPORT SERVICES,2001,5,34259
1346,ARAPAHOE COMMUNITY COLLEGE,LEGAL SUPPORT SERVICES,2001,10,34259
1346,ARAPAHOE COMMUNITY COLLEGE,LEGAL SUPPORT SERVICES,2006,1,32094
1346,ARAPAHOE COMMUNITY COLLEGE,LEGAL SUPPORT SERVICES,2006,5,37640
1346,ARAPAHOE COMMUNITY COLLEGE,LEGAL SUPPORT SERVICES,2011,1,30771
1346,ARAPAHOE COMMUNITY COLLEGE,HEALTH AND PHYSICAL EDUCATION/FITNESS,2006,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,HEALTH AND PHYSICAL EDUCATION/FITNESS,2006,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,HEALTH AND PHYSICAL EDUCATION/FITNESS,2011,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,CRIMINAL JUSTICE AND CORRECTIONS,2001,1,29612
1346,ARAPAHOE COMMUNITY COLLEGE,CRIMINAL JUSTICE AND CORRECTIONS,2001,5,41742
1346,ARAPAHOE COMMUNITY COLLEGE,CRIMINAL JUSTICE AND CORRECTIONS,2001,10,44102
1346,ARAPAHOE COMMUNITY COLLEGE,CRIMINAL JUSTICE AND CORRECTIONS,2006,1,27555
1346,ARAPAHOE COMMUNITY COLLEGE,CRIMINAL JUSTICE AND CORRECTIONS,2006,5,40614
1346,ARAPAHOE COMMUNITY COLLEGE,CRIMINAL JUSTICE AND CORRECTIONS,2011,1,29259
1346,ARAPAHOE COMMUNITY COLLEGE,VEHICLE MAINTENANCE AND REPAIR TECHNOLOGIES,2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,VEHICLE MAINTENANCE AND REPAIR TECHNOLOGIES,2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,VEHICLE MAINTENANCE AND REPAIR TECHNOLOGIES,2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,VEHICLE MAINTENANCE AND REPAIR TECHNOLOGIES,2006,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,VEHICLE MAINTENANCE AND REPAIR TECHNOLOGIES,2006,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,VEHICLE MAINTENANCE AND REPAIR TECHNOLOGIES,2011,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,DESIGN AND APPLIED ARTS,2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,DESIGN AND APPLIED ARTS,2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,DESIGN AND APPLIED ARTS,2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,DESIGN AND APPLIED ARTS,2006,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,DESIGN AND APPLIED ARTS,2006,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,DESIGN AND APPLIED ARTS,2011,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,HEALTH AND MEDICAL ADMINISTRATIVE SERVICES,2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,HEALTH AND MEDICAL ADMINISTRATIVE SERVICES,2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,HEALTH AND MEDICAL ADMINISTRATIVE SERVICES,2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,HEALTH AND MEDICAL ADMINISTRATIVE SERVICES,2006,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,HEALTH AND MEDICAL ADMINISTRATIVE SERVICES,2006,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,HEALTH AND MEDICAL ADMINISTRATIVE SERVICES,2011,1,23803
1346,ARAPAHOE COMMUNITY COLLEGE,ALLIED HEALTH AND MEDICAL ASSISTING SERVICES,2001,1,21508
1346,ARAPAHOE COMMUNITY COLLEGE,ALLIED HEALTH AND MEDICAL ASSISTING SERVICES,2001,5,23005
1346,ARAPAHOE COMMUNITY COLLEGE,ALLIED HEALTH AND MEDICAL ASSISTING SERVICES,2001,10,25426
1346,ARAPAHOE COMMUNITY COLLEGE,ALLIED HEALTH AND MEDICAL ASSISTING SERVICES,2006,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,ALLIED HEALTH AND MEDICAL ASSISTING SERVICES,2006,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,ALLIED HEALTH AND MEDICAL ASSISTING SERVICES,2011,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2006,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2006,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2011,1,43638
1346,ARAPAHOE COMMUNITY COLLEGE,"REGISTERED NURSING, NURSING ADMINISTRATION, NURSING RESEARCH AND CLINICAL NURSING",2001,1,24421
1346,ARAPAHOE COMMUNITY COLLEGE,"REGISTERED NURSING, NURSING ADMINISTRATION, NURSING RESEARCH AND CLINICAL NURSING",2001,5,44635
1346,ARAPAHOE COMMUNITY COLLEGE,"REGISTERED NURSING, NURSING ADMINISTRATION, NURSING RESEARCH AND CLINICAL NURSING",2001,10,47762
1346,ARAPAHOE COMMUNITY COLLEGE,"REGISTERED NURSING, NURSING ADMINISTRATION, NURSING RESEARCH AND CLINICAL NURSING",2006,1,27126
1346,ARAPAHOE COMMUNITY COLLEGE,"REGISTERED NURSING, NURSING ADMINISTRATION, NURSING RESEARCH AND CLINICAL NURSING",2006,5,42061
1346,ARAPAHOE COMMUNITY COLLEGE,"REGISTERED NURSING, NURSING ADMINISTRATION, NURSING RESEARCH AND CLINICAL NURSING",2011,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"PRACTICAL NURSING, VOCATIONAL NURSING AND NURSING ASSISTANTS",2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"PRACTICAL NURSING, VOCATIONAL NURSING AND NURSING ASSISTANTS",2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"PRACTICAL NURSING, VOCATIONAL NURSING AND NURSING ASSISTANTS",2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES, OTHER",2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES, OTHER",2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES, OTHER",2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2006,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2006,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2011,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,BUSINESS OPERATIONS SUPPORT AND ASSISTANT SERVICES,2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,BUSINESS OPERATIONS SUPPORT AND ASSISTANT SERVICES,2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,BUSINESS OPERATIONS SUPPORT AND ASSISTANT SERVICES,2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,BUSINESS OPERATIONS SUPPORT AND ASSISTANT SERVICES,2006,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,BUSINESS OPERATIONS SUPPORT AND ASSISTANT SERVICES,2006,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,BUSINESS OPERATIONS SUPPORT AND ASSISTANT SERVICES,2011,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,ENTREPRENEURIAL AND SMALL BUSINESS OPERATIONS,2006,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,ENTREPRENEURIAL AND SMALL BUSINESS OPERATIONS,2006,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,FINANCE AND FINANCIAL MANAGEMENT SERVICES,2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,FINANCE AND FINANCIAL MANAGEMENT SERVICES,2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,FINANCE AND FINANCIAL MANAGEMENT SERVICES,2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,FINANCE AND FINANCIAL MANAGEMENT SERVICES,2006,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,FINANCE AND FINANCIAL MANAGEMENT SERVICES,2006,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,FINANCE AND FINANCIAL MANAGEMENT SERVICES,2011,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,HUMAN RESOURCES MANAGEMENT AND SERVICES,2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,HUMAN RESOURCES MANAGEMENT AND SERVICES,2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,HUMAN RESOURCES MANAGEMENT AND SERVICES,2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,HUMAN RESOURCES MANAGEMENT AND SERVICES,2006,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,HUMAN RESOURCES MANAGEMENT AND SERVICES,2006,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,HUMAN RESOURCES MANAGEMENT AND SERVICES,2011,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,MANAGEMENT INFORMATION SYSTEMS AND SERVICES,2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,MANAGEMENT INFORMATION SYSTEMS AND SERVICES,2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,MANAGEMENT INFORMATION SYSTEMS AND SERVICES,2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,MARKETING,2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,MARKETING,2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,MARKETING,2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"GENERAL SALES, MERCHANDISING AND RELATED MARKETING OPERATIONS",2001,1,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"GENERAL SALES, MERCHANDISING AND RELATED MARKETING OPERATIONS",2001,5,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"GENERAL SALES, MERCHANDISING AND RELATED MARKETING OPERATIONS",2001,10,NA
1346,ARAPAHOE COMMUNITY COLLEGE,"GENERAL SALES, MERCHANDISING AND RELATED MARKETING OPERATIONS",2006,1,NA
