institution_id,institution_name,deglevl_code,deglevl,degcip_4dig,ciptitle,grad_cohort,grad_cohort_label,year_postgrad,p25_earnings,p50_earnings,p75_earnings,cellcount,state
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,2503,LIBRARY AND ARCHIVES ASSISTING,2001,2001-2005,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,2503,LIBRARY AND ARCHIVES ASSISTING,2001,2001-2005,5,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,2503,LIBRARY AND ARCHIVES ASSISTING,2001,2001-2005,10,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,2503,LIBRARY AND ARCHIVES ASSISTING,2006,2006-2010,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,2503,LIBRARY AND ARCHIVES ASSISTING,2006,2006-2010,5,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,2503,LIBRARY AND ARCHIVES ASSISTING,2011,2011-2015,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4199,"SCIENCE TECHNOLOGIES/TECHNICIANS, OTHER",2001,2001-2005,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4199,"SCIENCE TECHNOLOGIES/TECHNICIANS, OTHER",2001,2001-2005,5,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4199,"SCIENCE TECHNOLOGIES/TECHNICIANS, OTHER",2001,2001-2005,10,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4199,"SCIENCE TECHNOLOGIES/TECHNICIANS, OTHER",2006,2006-2010,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4199,"SCIENCE TECHNOLOGIES/TECHNICIANS, OTHER",2006,2006-2010,5,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4199,"SCIENCE TECHNOLOGIES/TECHNICIANS, OTHER",2011,2011-2015,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4301,CRIMINAL JUSTICE AND CORRECTIONS,2001,2001-2005,1,32569,44914,58673,46,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4301,CRIMINAL JUSTICE AND CORRECTIONS,2001,2001-2005,5,36938,47729,61516,46,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4301,CRIMINAL JUSTICE AND CORRECTIONS,2001,2001-2005,10,41007,49605,60771,30,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4301,CRIMINAL JUSTICE AND CORRECTIONS,2006,2006-2010,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4301,CRIMINAL JUSTICE AND CORRECTIONS,2006,2006-2010,5,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4301,CRIMINAL JUSTICE AND CORRECTIONS,2011,2011-2015,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4302,FIRE PROTECTION,2006,2006-2010,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4302,FIRE PROTECTION,2006,2006-2010,5,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4302,FIRE PROTECTION,2011,2011-2015,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4703,HEAVY/INDUSTRIAL EQUIPMENT MAINTENANCE TECHNOLOGIES,2001,2001-2005,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4703,HEAVY/INDUSTRIAL EQUIPMENT MAINTENANCE TECHNOLOGIES,2001,2001-2005,5,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4703,HEAVY/INDUSTRIAL EQUIPMENT MAINTENANCE TECHNOLOGIES,2001,2001-2005,10,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4704,PRECISION SYSTEMS MAINTENANCE AND REPAIR TECHNOLOGIES,2001,2001-2005,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4704,PRECISION SYSTEMS MAINTENANCE AND REPAIR TECHNOLOGIES,2001,2001-2005,5,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4704,PRECISION SYSTEMS MAINTENANCE AND REPAIR TECHNOLOGIES,2001,2001-2005,10,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4706,VEHICLE MAINTENANCE AND REPAIR TECHNOLOGIES,2001,2001-2005,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4706,VEHICLE MAINTENANCE AND REPAIR TECHNOLOGIES,2001,2001-2005,5,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4706,VEHICLE MAINTENANCE AND REPAIR TECHNOLOGIES,2001,2001-2005,10,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4706,VEHICLE MAINTENANCE AND REPAIR TECHNOLOGIES,2006,2006-2010,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4706,VEHICLE MAINTENANCE AND REPAIR TECHNOLOGIES,2006,2006-2010,5,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4706,VEHICLE MAINTENANCE AND REPAIR TECHNOLOGIES,2011,2011-2015,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4805,PRECISION METAL WORKING,2001,2001-2005,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4805,PRECISION METAL WORKING,2001,2001-2005,5,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4805,PRECISION METAL WORKING,2001,2001-2005,10,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4805,PRECISION METAL WORKING,2006,2006-2010,1,27784,36128,59124,50,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4805,PRECISION METAL WORKING,2006,2006-2010,5,28909,50022,63749,53,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4805,PRECISION METAL WORKING,2011,2011-2015,1,22534,32391,44021,96,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4901,AIR TRANSPORTATION,2006,2006-2010,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4901,AIR TRANSPORTATION,2006,2006-2010,5,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,4901,AIR TRANSPORTATION,2011,2011-2015,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5004,DESIGN AND APPLIED ARTS,2001,2001-2005,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5004,DESIGN AND APPLIED ARTS,2001,2001-2005,5,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5004,DESIGN AND APPLIED ARTS,2001,2001-2005,10,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5004,DESIGN AND APPLIED ARTS,2011,2011-2015,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5007,FINE AND STUDIO ARTS,2001,2001-2005,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5007,FINE AND STUDIO ARTS,2001,2001-2005,5,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5007,FINE AND STUDIO ARTS,2001,2001-2005,10,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5106,DENTAL SUPPORT SERVICES AND ALLIED PROFESSIONS,2001,2001-2005,1,27319,42682,58180,103,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5106,DENTAL SUPPORT SERVICES AND ALLIED PROFESSIONS,2001,2001-2005,5,32391,48600,64940,99,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5106,DENTAL SUPPORT SERVICES AND ALLIED PROFESSIONS,2001,2001-2005,10,36521,49605,64281,88,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5106,DENTAL SUPPORT SERVICES AND ALLIED PROFESSIONS,2006,2006-2010,1,26739,41087,58092,86,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5106,DENTAL SUPPORT SERVICES AND ALLIED PROFESSIONS,2006,2006-2010,5,29033,51035,66750,86,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5106,DENTAL SUPPORT SERVICES AND ALLIED PROFESSIONS,2011,2011-2015,1,22705,33077,52663,90,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5107,HEALTH AND MEDICAL ADMINISTRATIVE SERVICES,2011,2011-2015,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5108,ALLIED HEALTH AND MEDICAL ASSISTING SERVICES,2001,2001-2005,1,22876,28816,38597,84,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5108,ALLIED HEALTH AND MEDICAL ASSISTING SERVICES,2001,2001-2005,5,27648,37896,45598,69,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5108,ALLIED HEALTH AND MEDICAL ASSISTING SERVICES,2001,2001-2005,10,32284,42309,56641,66,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5108,ALLIED HEALTH AND MEDICAL ASSISTING SERVICES,2006,2006-2010,1,25277,34660,43646,145,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5108,ALLIED HEALTH AND MEDICAL ASSISTING SERVICES,2006,2006-2010,5,28327,40089,51273,148,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5108,ALLIED HEALTH AND MEDICAL ASSISTING SERVICES,2011,2011-2015,1,25283,32971,40821,134,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5109,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2001,2001-2005,1,34298,43682,52684,152,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5109,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2001,2001-2005,5,34586,47535,61786,135,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5109,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2001,2001-2005,10,41565,55286,67092,114,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5109,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2006,2006-2010,1,31116,41673,52278,213,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5109,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2006,2006-2010,5,37891,47260,58047,187,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5109,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2011,2011-2015,1,27150,37671,48432,139,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5118,OPHTHALMIC AND OPTOMETRIC SUPPORT SERVICES AND ALLIED PROFESSIONS,2001,2001-2005,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5118,OPHTHALMIC AND OPTOMETRIC SUPPORT SERVICES AND ALLIED PROFESSIONS,2001,2001-2005,5,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5118,OPHTHALMIC AND OPTOMETRIC SUPPORT SERVICES AND ALLIED PROFESSIONS,2001,2001-2005,10,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5135,SOMATIC BODYWORK AND RELATED THERAPEUTIC SERVICES,2011,2011-2015,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5138,"REGISTERED NURSING, NURSING ADMINISTRATION, NURSING RESEARCH AND CLINICAL NURSING",2001,2001-2005,1,41565,53069,63563,272,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5138,"REGISTERED NURSING, NURSING ADMINISTRATION, NURSING RESEARCH AND CLINICAL NURSING",2001,2001-2005,5,44852,57389,72707,263,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5138,"REGISTERED NURSING, NURSING ADMINISTRATION, NURSING RESEARCH AND CLINICAL NURSING",2001,2001-2005,10,45647,60298,76094,237,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5138,"REGISTERED NURSING, NURSING ADMINISTRATION, NURSING RESEARCH AND CLINICAL NURSING",2006,2006-2010,1,37287,48003,61124,404,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5138,"REGISTERED NURSING, NURSING ADMINISTRATION, NURSING RESEARCH AND CLINICAL NURSING",2006,2006-2010,5,44402,55163,65522,361,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5138,"REGISTERED NURSING, NURSING ADMINISTRATION, NURSING RESEARCH AND CLINICAL NURSING",2011,2011-2015,1,37940,48510,57405,264,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2001,2001-2005,1,18576,25967,33993,30,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2001,2001-2005,5,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2001,2001-2005,10,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2006,2006-2010,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2006,2006-2010,5,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2011,2011-2015,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5203,ACCOUNTING AND RELATED SERVICES,2001,2001-2005,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5203,ACCOUNTING AND RELATED SERVICES,2001,2001-2005,5,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5203,ACCOUNTING AND RELATED SERVICES,2001,2001-2005,10,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5203,ACCOUNTING AND RELATED SERVICES,2006,2006-2010,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5203,ACCOUNTING AND RELATED SERVICES,2006,2006-2010,5,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5203,ACCOUNTING AND RELATED SERVICES,2011,2011-2015,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5204,BUSINESS OPERATIONS SUPPORT AND ASSISTANT SERVICES,2001,2001-2005,1,18025,23207,32925,41,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5204,BUSINESS OPERATIONS SUPPORT AND ASSISTANT SERVICES,2001,2001-2005,5,20140,30409,39009,36,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5204,BUSINESS OPERATIONS SUPPORT AND ASSISTANT SERVICES,2001,2001-2005,10,23021,27947,39099,33,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5204,BUSINESS OPERATIONS SUPPORT AND ASSISTANT SERVICES,2006,2006-2010,1,18967,25405,34704,64,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5204,BUSINESS OPERATIONS SUPPORT AND ASSISTANT SERVICES,2006,2006-2010,5,23938,29503,39369,59,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5204,BUSINESS OPERATIONS SUPPORT AND ASSISTANT SERVICES,2011,2011-2015,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5212,MANAGEMENT INFORMATION SYSTEMS AND SERVICES,2001,2001-2005,1,21508,32711,39009,32,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5212,MANAGEMENT INFORMATION SYSTEMS AND SERVICES,2001,2001-2005,5,26063,32925,37748,39,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5212,MANAGEMENT INFORMATION SYSTEMS AND SERVICES,2001,2001-2005,10,26353,38289,54948,43,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5219,"SPECIALIZED SALES, MERCHANDISING AND  MARKETING OPERATIONS",2001,2001-2005,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5219,"SPECIALIZED SALES, MERCHANDISING AND  MARKETING OPERATIONS",2001,2001-2005,5,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5219,"SPECIALIZED SALES, MERCHANDISING AND  MARKETING OPERATIONS",2001,2001-2005,10,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5219,"SPECIALIZED SALES, MERCHANDISING AND  MARKETING OPERATIONS",2006,2006-2010,1,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5219,"SPECIALIZED SALES, MERCHANDISING AND  MARKETING OPERATIONS",2006,2006-2010,5,NA,NA,NA,NA,CO
14829,PUEBLO COMMUNITY COLLEGE,3,Associates,5219,"SPECIALIZED SALES, MERCHANDISING AND  MARKETING OPERATIONS",2011,2011-2015,1,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1101,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2006,2006-2010,1,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1101,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2006,2006-2010,5,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1101,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2011,2011-2015,1,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1103,DATA PROCESSING,2006,2006-2010,1,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1103,DATA PROCESSING,2006,2006-2010,5,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1107,COMPUTER SCIENCE,2006,2006-2010,1,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1107,COMPUTER SCIENCE,2006,2006-2010,5,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1107,COMPUTER SCIENCE,2011,2011-2015,1,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1108,COMPUTER SOFTWARE AND MEDIA APPLICATIONS,2006,2006-2010,1,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1108,COMPUTER SOFTWARE AND MEDIA APPLICATIONS,2006,2006-2010,5,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1108,COMPUTER SOFTWARE AND MEDIA APPLICATIONS,2011,2011-2015,1,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1109,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS,2001,2001-2005,1,40089,54296,69588,67,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1109,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS,2001,2001-2005,5,36128,49605,72639,76,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1109,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS,2001,2001-2005,10,36128,60027,83177,64,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1109,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS,2006,2006-2010,1,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1109,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS,2006,2006-2010,5,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1109,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS,2011,2011-2015,1,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1110,COMPUTER/INFORMATION TECHNOLOGY ADMINISTRATION AND MANAGEMENT,2001,2001-2005,1,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1110,COMPUTER/INFORMATION TECHNOLOGY ADMINISTRATION AND MANAGEMENT,2001,2001-2005,5,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1110,COMPUTER/INFORMATION TECHNOLOGY ADMINISTRATION AND MANAGEMENT,2001,2001-2005,10,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1110,COMPUTER/INFORMATION TECHNOLOGY ADMINISTRATION AND MANAGEMENT,2006,2006-2010,1,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1110,COMPUTER/INFORMATION TECHNOLOGY ADMINISTRATION AND MANAGEMENT,2006,2006-2010,5,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1312,"TEACHER EDUCATION AND PROFESSIONAL DEVELOPMENT, SPECIFIC LEVELS AND METHODS",2006,2006-2010,1,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1312,"TEACHER EDUCATION AND PROFESSIONAL DEVELOPMENT, SPECIFIC LEVELS AND METHODS",2006,2006-2010,5,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1312,"TEACHER EDUCATION AND PROFESSIONAL DEVELOPMENT, SPECIFIC LEVELS AND METHODS",2011,2011-2015,1,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1505,ENVIRONMENTAL CONTROL TECHNOLOGIES/TECHNICIANS,2006,2006-2010,1,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1505,ENVIRONMENTAL CONTROL TECHNOLOGIES/TECHNICIANS,2006,2006-2010,5,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1505,ENVIRONMENTAL CONTROL TECHNOLOGIES/TECHNICIANS,2011,2011-2015,1,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1506,INDUSTRIAL PRODUCTION TECHNOLOGIES/TECHNICIANS,2001,2001-2005,1,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1506,INDUSTRIAL PRODUCTION TECHNOLOGIES/TECHNICIANS,2001,2001-2005,5,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1506,INDUSTRIAL PRODUCTION TECHNOLOGIES/TECHNICIANS,2001,2001-2005,10,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1506,INDUSTRIAL PRODUCTION TECHNOLOGIES/TECHNICIANS,2006,2006-2010,1,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1506,INDUSTRIAL PRODUCTION TECHNOLOGIES/TECHNICIANS,2006,2006-2010,5,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1601,"LINGUISTIC, COMPARATIVE, AND RELATED LANGUAGE STUDIES AND SERVICES",2006,2006-2010,1,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1601,"LINGUISTIC, COMPARATIVE, AND RELATED LANGUAGE STUDIES AND SERVICES",2006,2006-2010,5,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1601,"LINGUISTIC, COMPARATIVE, AND RELATED LANGUAGE STUDIES AND SERVICES",2011,2011-2015,1,19319,36668,48901,39,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1907,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2001,2001-2005,1,18258,24267,32925,33,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1907,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2001,2001-2005,5,22055,35594,50856,33,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1907,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2001,2001-2005,10,19911,29141,42123,31,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1907,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2006,2006-2010,1,24759,30305,39099,37,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",1907,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2006,2006-2010,5,22602,30228,38559,35,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",2203,LEGAL SUPPORT SERVICES,2006,2006-2010,1,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",2203,LEGAL SUPPORT SERVICES,2006,2006-2010,5,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",3015,"SCIENCE, TECHNOLOGY AND SOCIETY",2001,2001-2005,1,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",3015,"SCIENCE, TECHNOLOGY AND SOCIETY",2001,2001-2005,5,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",3015,"SCIENCE, TECHNOLOGY AND SOCIETY",2001,2001-2005,10,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",3015,"SCIENCE, TECHNOLOGY AND SOCIETY",2006,2006-2010,1,NA,NA,NA,NA,CO
16058,COMMUNITY COLLEGE OF AURORA,1,"Certificate, <1 year",3015,"SCIENCE, TECHNOLOGY AND SOCIETY",2006,2006-2010,5,NA,NA,NA,NA,CO
